สถานี,วันที่เต็ม,ปริมาณฝน,ความชื้นสัมพัทธ์,ความเร็วลม,ทิศทางลม,หมอก,อุณหภูมิ,PM10,PM2.5
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/4/2019,0,71,12,240,0,31.2,27,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/4/2019,0,64,14,260,0,31.3,20,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/4/2019,0,64,17,200,0,31.5,34,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/4/2019,0,70,24,50,0,31.3,26,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/4/2019,0,71,25,240,0,30.8,31,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/4/2019,0,65,16,200,0,30.4,29,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,31/03/2019,0,69,38,110,0,32.5,34,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/03/2019,0.1,73,16,230,0,31.8,29,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/03/2019,0,69,18,150,0,32.2,29,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/03/2019,0,68,17,190,0,32.4,28,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/03/2019,0,73,17,210,0,31.2,31,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/03/2019,0,72,16,210,0,31.3,31,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/03/2019,0,78,17,120,0,28.9,31,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/03/2019,0,72,17,180,0,31.4,41,23
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/03/2019,0,71,13,190,0,32.6,47,30
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/03/2019,0,68,16,200,0,32.9,38,33
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/03/2019,0,76,15,200,0,31.5,33,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/03/2019,0,72,17,200,0,31,34,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/03/2019,0,69,19,160,0,32,37,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/03/2019,0,71,14,180,0,31.5,40,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/03/2019,0,73,13,210,0,30.3,49,34
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/03/2019,0,80,16,110,0,28.1,35,30
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/03/2019,0,66,18,220,0,31.3,24,29
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/03/2019,0,73,15,210,0,30.6,25,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/03/2019,0,69,16,200,0,30.9,32,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/3/2019,0,61,15,230,0,30.6,45,25
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/3/2019,0,68,15,210,0,31,30,36
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/3/2019,0,68,15,250,0,31.1,23,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/3/2019,0,69,16,240,0,30.1,25,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/3/2019,0,66,15,180,0,30.2,24,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/3/2019,0,66,17,190,0,30.5,21,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/3/2019,0,64,17,180,0,30.6,36,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/3/2019,0,65,21,170,0,30,38,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/3/2019,0.1,69,18,170,0,31.3,39,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/3/2019,0,69,16,160,0,32.1,41,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/3/2019,0,69,17,230,0,30.3,36,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/3/2019,0,71,15,220,0,30.1,35,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/02/2019,0,70,16,160,0,30,40,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/02/2019,0,72,20,140,0,30.1,41,32
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/02/2019,0,68,18,120,0,30.1,31,29
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/02/2019,0,75,17,110,0,30.3,29,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/02/2019,0,73,16,180,0,30.9,28,23
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/02/2019,0,70,15,220,0,31.4,29,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/02/2019,0,67,16,260,0,30.7,23,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/02/2019,0,72,14,240,0,30.4,26,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/02/2019,0,68,15,280,0,30.4,18,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/02/2019,0,68,17,150,0,29.8,19,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/02/2019,0,71,19,140,0,29.3,22,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/02/2019,0,69,18,160,0,30.1,26,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/02/2019,0,72,18,180,0,30.2,32,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/02/2019,0,72,13,190,0,29.9,38,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/02/2019,0,72,14,110,0,30,42,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/02/2019,0,64,13,100,0,30.2,73,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/2/2019,0,68,15,260,0,30.1,46,52
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/2/2019,0,74,14,240,0,29.6,36,33
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/2/2019,0,75,15,260,0,30.9,33,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/2/2019,0,75,13,250,0,30.9,29,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/2/2019,0,74,13,240,0,30.8,35,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/2/2019,0,73,13,260,0,30.4,33,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/2/2019,0,76,16,250,0,30.8,32,23
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/2/2019,0,74,15,140,0,30.3,41,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/2/2019,0,71,10,150,0,30.7,42,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/2/2019,0,70,13,160,0,30.1,39,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/2/2019,0,72,15,250,0,29.8,53,25
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/2/2019,0,71,13,220,0,29,56,32
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,31/01/2019,0,63,13,210,0,28.5,90,39
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/01/2019,0,56,13,130,0,27.9,124,52
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/01/2019,0,53,11,140,0,27.2,96,81
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/01/2019,0,52,14,150,0,26.4,77,61
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/01/2019,0,54,16,180,0,26.5,64,51
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/01/2019,0,50,14,160,0,26.8,77,43
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/01/2019,0,54,14,340,0,26.7,87,52
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/01/2019,0,49,15,320,0,27.3,63,59
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/01/2019,0,61,19,250,0,27,67,39
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/01/2019,0,63,19,160,0,28.6,66,39
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/01/2019,0,66,15,240,0,28.8,95,43
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/01/2019,0,61,12,250,0,28.9,71,60
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/01/2019,0,63,16,260,0,27.9,70,52
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/01/2019,0,63,16,350,0,27.2,50,45
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/01/2019,0,62,17,140,0,28.6,69,32
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/01/2019,0,68,12,160,0,29.8,60,42
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/01/2019,0,75,10,250,0,29.1,69,39
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/01/2019,0,68,11,240,0,29.5,80,53
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/01/2019,0,67,15,260,0,29.1,82,59
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/1/2019,0,70,13,290,0,29.3,74,62
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/1/2019,0,72,13,280,0,28.4,101,52
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/1/2019,0,77,12,280,0,27.4,60,64
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/1/2019,0.1,87,14,260,0,27.5,41,39
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/1/2019,0.4,84,13,250,0,27.9,42,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/1/2019,0,77,13,340,0,28.4,51,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/1/2019,0,78,11,140,0,28.2,81,61
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/1/2019,0.4,71,15,260,0,26.3,58,60
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/1/2019,0,65,14,250,0,25.5,47,36
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/1/2019,0,61,20,260,0,24.6,44,29
